customer_ID,Recency,Frequency,Monetary,Segment
16003,489,1,12.49,Hibernating
20202,475,1,12.49,Hibernating
5297,525,1,12.49,Hibernating
17983,482,1,12,Hibernating
11095,506,1,12,Hibernating
19653,477,1,12,Hibernating
510,544,1,11.99,Hibernating
12144,502,1,11.99,Hibernating
72,545,1,11.99,Hibernating
21496,470,1,11.99,Hibernating
14031,496,1,11.99,Hibernating
15348,491,1,11.99,Hibernating
8588,514,1,11.99,Hibernating
2654,535,1,11.99,Hibernating
16625,487,1,11.99,Hibernating
2265,536,1,11.99,Hibernating
9767,510,1,11.99,Hibernating
19622,477,1,11.99,Hibernating
524,543,1,11.99,Hibernating
3061,533,1,11.99,Hibernating
21497,470,1,11.99,Hibernating
21951,468,1,11.99,Hibernating
8383,514,1,11.99,Hibernating
23211,463,1,11.99,Hibernating
16946,483,1,11.99,Hibernating
13217,498,1,11.99,Hibernating
11886,503,1,11.99,Hibernating
15760,490,1,11.99,Hibernating
4590,527,1,11.99,Hibernating
3135,533,1,11.99,Hibernating
11793,503,1,11.99,Hibernating
2857,534,1,11.99,Hibernating
12229,502,1,11.99,Hibernating
3598,531,1,11.99,Hibernating
1216,541,1,11.99,Hibernating
6647,520,1,11.99,Hibernating
11271,505,1,11.99,Hibernating
7580,517,1,11.99,Hibernating
12039,502,1,11.99,Hibernating
15718,490,1,11.99,Hibernating
1202,541,1,11.99,Hibernating
11570,504,1,11.99,Hibernating
9447,511,1,11.99,Hibernating
22114,468,1,11.99,Hibernating
21285,471,1,11.99,Hibernating
1187,541,1,11.99,Hibernating
22501,466,1,11.99,Hibernating
12655,500,1,11.99,Hibernating
5422,522,1,11.99,Hibernating
10276,508,1,11.99,Hibernating
2195,537,1,11.99,Hibernating
13321,498,1,11.99,Hibernating
1831,538,1,11.99,Hibernating
10053,509,1,11.99,Hibernating
4102,529,1,11.99,Hibernating
16396,488,1,11.99,Hibernating
3629,531,1,11.99,Hibernating
21252,471,1,11.98,Hibernating
7370,517,1,11.97,Hibernating
7285,518,1,11.97,Hibernating
7419,504,1,11.97,Hibernating
6383,521,1,11.97,Hibernating
665,543,1,11.97,Hibernating
10204,509,1,11.97,Hibernating
823,542,1,11.97,Hibernating
16963,486,1,11.97,Hibernating
3244,533,1,11.97,Hibernating
16954,486,1,11.97,Hibernating
12780,500,1,11.97,Hibernating
8766,513,1,11.97,Hibernating
14127,489,1,11.97,Hibernating
6477,521,1,11.97,Hibernating
3894,530,1,11.97,Hibernating
3983,530,1,11.97,Hibernating
10672,507,1,11.97,Hibernating
785,542,1,11.97,Hibernating
21949,468,1,11.97,Hibernating
22077,468,1,11.97,Hibernating
2897,534,1,11.97,Hibernating
14668,493,1,11.97,Hibernating
14412,494,1,11.97,Hibernating
469,544,1,11.97,Hibernating
5789,523,1,11.97,Hibernating
2028,524,1,11.97,Hibernating
2225,537,1,11.97,Hibernating
19825,476,1,11.97,Hibernating
530,543,1,11.97,Hibernating
3485,532,1,11.97,Hibernating
8031,515,1,11.97,Hibernating
22034,468,1,11.97,Hibernating
9062,512,1,11.97,Hibernating
17931,483,1,11.97,Hibernating
14763,493,1,11.97,Hibernating
10467,508,1,11.97,Hibernating
22776,465,1,11.97,Hibernating
22416,467,1,11.97,Hibernating
10839,507,1,11.97,Hibernating
427,544,1,11.97,Hibernating
17837,483,1,11.97,Hibernating
14664,493,1,11.97,Hibernating
8372,471,1,11.97,Hibernating
17024,486,1,11.97,Hibernating
384,544,1,11.97,Hibernating
21088,472,1,11.97,Hibernating
3531,531,1,11.97,Hibernating
20696,473,1,11.97,Hibernating
20796,473,1,11.97,Hibernating
18002,482,1,11.97,Hibernating
18052,482,1,11.97,Hibernating
20367,474,1,11.97,Hibernating
15904,489,1,11.97,Hibernating
23325,463,1,11.97,Hibernating
2913,534,1,11.97,Hibernating
12898,499,1,11.97,Hibernating
17721,483,1,11.78,Hibernating
11602,503,1,11.78,Hibernating
5818,523,1,11.78,Hibernating
8273,515,1,11.78,Hibernating
20380,474,1,11.78,Hibernating
20871,472,1,11.78,Hibernating
20010,476,1,11.78,Hibernating
5512,524,1,11.78,Hibernating
1331,540,1,11.77,Hibernating
16017,489,1,11.77,Hibernating
19200,478,1,11.77,Hibernating
6544,520,1,11.77,Hibernating
10498,508,1,11.77,Hibernating
19385,478,1,11.77,Hibernating
22304,467,1,11.77,Hibernating
5321,525,1,11.77,Hibernating
1384,540,1,11.77,Hibernating
16502,487,1,11.77,Hibernating
19371,478,1,11.77,Hibernating
10421,508,1,11.77,Hibernating
13324,498,1,11.77,Hibernating
5256,525,1,11.77,Hibernating
19373,478,1,11.77,Hibernating
19191,479,1,11.77,Hibernating
14575,494,1,11.77,Hibernating
16457,487,1,11.77,Hibernating
16456,487,1,11.77,Hibernating
14821,493,1,11.77,Hibernating
10519,507,1,11.77,Hibernating
19179,479,1,11.77,Hibernating
1365,540,1,11.77,Hibernating
10505,508,1,11.77,Hibernating
11204,505,1,11.77,Hibernating
10582,507,1,11.77,Hibernating
1405,540,1,11.77,Hibernating
6413,521,1,11.77,Hibernating
14539,494,1,11.77,Hibernating
22730,465,1,11.77,Hibernating
2007,537,1,11.77,Hibernating
2031,537,1,11.77,Hibernating
16512,487,1,11.77,Hibernating
19223,478,1,11.77,Hibernating
10442,508,1,11.77,Hibernating
22790,465,1,11.77,Hibernating
22734,465,1,11.77,Hibernating
6429,521,1,11.77,Hibernating
16010,489,1,11.77,Hibernating
6570,520,1,11.77,Hibernating
19263,478,1,11.77,Hibernating
10424,508,1,11.77,Hibernating
10478,508,1,11.77,Hibernating
22310,467,1,11.77,Hibernating
10490,508,1,11.77,Hibernating
1420,540,1,11.77,Hibernating
19269,478,1,11.77,Hibernating
11178,506,1,11.77,Hibernating
10491,508,1,11.77,Hibernating
13004,499,1,11.77,Hibernating
22328,467,1,11.77,Hibernating
16553,487,1,11.77,Hibernating
19556,477,1,11.77,Hibernating
5365,525,1,11.77,Hibernating
22695,465,1,11.77,Hibernating
1733,539,1,11.77,Hibernating
5858,523,1,11.77,Hibernating
1723,539,1,11.77,Hibernating
11062,506,1,11.77,Hibernating
10885,506,1,11.77,Hibernating
5604,524,1,11.77,Hibernating
5589,524,1,11.77,Hibernating
1717,539,1,11.77,Hibernating
19773,475,1,11.77,Hibernating
10883,506,1,11.77,Hibernating
19969,476,1,11.77,Hibernating
16224,488,1,11.77,Hibernating
14762,493,1,11.77,Hibernating
5887,523,1,11.77,Hibernating
1904,538,1,11.77,Hibernating
19981,476,1,11.77,Hibernating
13048,499,1,11.77,Hibernating
10876,506,1,11.77,Hibernating
5523,524,1,11.77,Hibernating
5913,523,1,11.77,Hibernating
5923,522,1,11.77,Hibernating
10843,507,1,11.77,Hibernating
19176,479,1,11.77,Hibernating
22424,467,1,11.77,Hibernating
10897,506,1,11.77,Hibernating
5620,473,1,11.77,Hibernating
5758,523,1,11.77,Hibernating
13082,499,1,11.77,Hibernating
5673,523,1,11.77,Hibernating
19899,476,1,11.77,Hibernating
14731,493,1,11.77,Hibernating
5683,523,1,11.77,Hibernating
14727,493,1,11.77,Hibernating
1835,538,1,11.77,Hibernating
13086,499,1,11.77,Hibernating
19869,476,1,11.77,Hibernating
13098,499,1,11.77,Hibernating
5652,523,1,11.77,Hibernating
5819,523,1,11.77,Hibernating
16172,488,1,11.77,Hibernating
1810,538,1,11.77,Hibernating
19910,476,1,11.77,Hibernating
19839,476,1,11.77,Hibernating
19837,476,1,11.77,Hibernating
14706,493,1,11.77,Hibernating
22433,466,1,11.77,Hibernating
1771,538,1,11.77,Hibernating
16194,488,1,11.77,Hibernating
19814,476,1,11.77,Hibernating
16264,488,1,11.77,Hibernating
19707,477,1,11.77,Hibernating
19676,477,1,11.77,Hibernating
13269,486,1,11.77,Hibernating
19546,477,1,11.77,Hibernating
14794,493,1,11.77,Hibernating
6162,522,1,11.77,Hibernating
1552,539,1,11.77,Hibernating
19534,477,1,11.77,Hibernating
5431,524,1,11.77,Hibernating
5408,524,1,11.77,Hibernating
1982,538,1,11.77,Hibernating
20091,475,1,11.77,Hibernating
10659,507,1,11.77,Hibernating
1507,540,1,11.77,Hibernating
13026,499,1,11.77,Hibernating
22344,467,1,11.77,Hibernating
14607,493,1,11.77,Hibernating
16403,488,1,11.77,Hibernating
13284,498,1,11.77,Hibernating
19455,478,1,11.77,Hibernating
6313,521,1,11.77,Hibernating
16429,486,1,11.77,Hibernating
19421,478,1,11.77,Hibernating
10624,507,1,11.77,Hibernating
5372,525,1,11.77,Hibernating
14629,493,1,11.77,Hibernating
22612,466,1,11.77,Hibernating
5513,524,1,11.77,Hibernating
16075,489,1,11.77,Hibernating
22554,466,1,11.77,Hibernating
6032,522,1,11.77,Hibernating
19636,477,1,11.77,Hibernating
19635,477,1,11.77,Hibernating
10766,507,1,11.77,Hibernating
22572,466,1,11.77,Hibernating
21578,470,1,11.77,Hibernating
5502,524,1,11.77,Hibernating
16080,488,1,11.77,Hibernating
16077,489,1,11.77,Hibernating
1611,535,1,11.77,Hibernating
14634,493,1,11.77,Hibernating
5481,523,1,11.77,Hibernating
5463,524,1,11.77,Hibernating
16328,488,1,11.77,Hibernating
6105,522,1,11.77,Hibernating
10729,507,1,11.77,Hibernating
19574,477,1,11.77,Hibernating
22601,466,1,11.77,Hibernating
5455,524,1,11.77,Hibernating
5454,524,1,11.77,Hibernating
22608,466,1,11.77,Hibernating
19631,477,1,11.77,Hibernating
7121,518,1,11.77,Hibernating
22807,465,1,11.77,Hibernating
9405,509,1,11.77,Hibernating
9449,509,1,11.77,Hibernating
17186,485,1,11.77,Hibernating
9427,511,1,11.77,Hibernating
8253,514,1,11.77,Hibernating
14231,495,1,11.77,Hibernating
13829,496,1,11.77,Hibernating
9426,511,1,11.77,Hibernating
17200,485,1,11.77,Hibernating
8268,515,1,11.77,Hibernating
8270,508,1,11.77,Hibernating
8301,514,1,11.77,Hibernating
18072,482,1,11.77,Hibernating
17215,485,1,11.77,Hibernating
8311,514,1,11.77,Hibernating
17223,485,1,11.77,Hibernating
8194,515,1,11.77,Hibernating
9401,511,1,11.77,Hibernating
17228,485,1,11.77,Hibernating
403,544,1,11.77,Hibernating
9397,509,1,11.77,Hibernating
8352,514,1,11.77,Hibernating
8388,514,1,11.77,Hibernating
8410,514,1,11.77,Hibernating
9364,511,1,11.77,Hibernating
9356,511,1,11.77,Hibernating
336,544,1,11.77,Hibernating
8476,514,1,11.77,Hibernating
13870,496,1,11.77,Hibernating
8479,514,1,11.77,Hibernating
9325,511,1,11.77,Hibernating
18118,482,1,11.77,Hibernating
18144,482,1,11.77,Hibernating
17282,485,1,11.77,Hibernating
8119,515,1,11.77,Hibernating
534,543,1,11.77,Hibernating
9583,511,1,11.77,Hibernating
9574,511,1,11.77,Hibernating
23222,463,1,11.77,Hibernating
9564,511,1,11.77,Hibernating
18278,482,1,11.77,Hibernating
8062,515,1,11.77,Hibernating
514,544,1,11.77,Hibernating
512,544,1,11.77,Hibernating
23244,463,1,11.77,Hibernating
8080,515,1,11.77,Hibernating
9516,511,1,11.77,Hibernating
9510,511,1,11.77,Hibernating
18213,482,1,11.77,Hibernating
497,544,1,11.77,Hibernating
13800,496,1,11.77,Hibernating
18196,482,1,11.77,Hibernating
23263,463,1,11.77,Hibernating
8139,515,1,11.77,Hibernating
13791,496,1,11.77,Hibernating
17146,485,1,11.77,Hibernating
487,543,1,11.77,Hibernating
18169,482,1,11.77,Hibernating
18166,482,1,11.77,Hibernating
9489,506,1,11.77,Hibernating
17154,484,1,11.77,Hibernating
17158,485,1,11.77,Hibernating
23280,463,1,11.77,Hibernating
23281,463,1,11.77,Hibernating
17164,485,1,11.77,Hibernating
23395,462,1,11.77,Hibernating
17920,483,1,11.77,Hibernating
14294,495,1,11.77,Hibernating
9089,512,1,11.77,Hibernating
14133,495,1,11.77,Hibernating
23482,462,1,11.77,Hibernating
169,545,1,11.77,Hibernating
8775,513,1,11.77,Hibernating
23494,462,1,11.77,Hibernating
14129,495,1,11.77,Hibernating
139,540,1,11.77,Hibernating
17674,483,1,11.77,Hibernating
23505,462,1,11.77,Hibernating
23511,462,1,11.77,Hibernating
17652,483,1,11.77,Hibernating
14017,496,1,11.77,Hibernating
8866,513,1,11.77,Hibernating
17469,484,1,11.77,Hibernating
14024,496,1,11.77,Hibernating
176,545,1,11.77,Hibernating
9085,512,1,11.77,Hibernating
17475,484,1,11.77,Hibernating
14028,496,1,11.77,Hibernating
17611,484,1,11.77,Hibernating
23536,462,1,11.77,Hibernating
17610,484,1,11.77,Hibernating
8904,513,1,11.77,Hibernating
9080,512,1,11.77,Hibernating
8915,512,1,11.77,Hibernating
14065,495,1,11.77,Hibernating
23565,462,1,11.77,Hibernating
9001,512,1,11.77,Hibernating
9010,512,1,11.77,Hibernating
14080,495,1,11.77,Hibernating
9146,512,1,11.77,Hibernating
17731,483,1,11.77,Hibernating
8495,514,1,11.77,Hibernating
8619,513,1,11.77,Hibernating
13876,496,1,11.77,Hibernating
13878,496,1,11.77,Hibernating
8517,514,1,11.77,Hibernating
17894,483,1,11.77,Hibernating
8531,514,1,11.77,Hibernating
9316,511,1,11.77,Hibernating
9309,511,1,11.77,Hibernating
13912,496,1,11.77,Hibernating
8554,514,1,11.77,Hibernating
8564,514,1,11.77,Hibernating
255,544,1,11.77,Hibernating
8614,513,1,11.77,Hibernating
14160,495,1,11.77,Hibernating
17815,483,1,11.77,Hibernating
17348,484,1,11.77,Hibernating
9153,512,1,11.77,Hibernating
9249,510,1,11.77,Hibernating
8636,513,1,11.77,Hibernating
8639,513,1,11.77,Hibernating
23449,462,1,11.77,Hibernating
17364,484,1,11.77,Hibernating
17784,483,1,11.77,Hibernating
17783,483,1,11.77,Hibernating
8663,497,1,11.77,Hibernating
17375,484,1,11.77,Hibernating
215,545,1,11.77,Hibernating
9191,512,1,11.77,Hibernating
17387,484,1,11.77,Hibernating
17747,483,1,11.77,Hibernating
14136,495,1,11.77,Hibernating
7950,516,1,11.77,Hibernating
13739,497,1,11.77,Hibernating
19166,479,1,11.77,Hibernating
7089,519,1,11.77,Hibernating
22895,464,1,11.77,Hibernating
1098,541,1,11.77,Hibernating
16646,487,1,11.77,Hibernating
13482,497,1,11.77,Hibernating
6962,519,1,11.77,Hibernating
1061,541,1,11.77,Hibernating
22911,464,1,11.77,Hibernating
22912,464,1,11.77,Hibernating
18996,479,1,11.77,Hibernating
13484,497,1,11.77,Hibernating
1052,541,1,11.77,Hibernating
7014,519,1,11.77,Hibernating
10210,509,1,11.77,Hibernating
1044,541,1,11.77,Hibernating
16722,487,1,11.77,Hibernating
1112,541,1,11.77,Hibernating
16002,489,1,11.77,Hibernating
10165,509,1,11.77,Hibernating
7125,518,1,11.77,Hibernating
7149,518,1,11.77,Hibernating
10157,509,1,11.77,Hibernating
22961,464,1,11.77,Hibernating
7178,518,1,11.77,Hibernating
14418,494,1,11.77,Hibernating
22976,464,1,11.77,Hibernating
22980,464,1,11.77,Hibernating
22983,464,1,11.77,Hibernating
7218,518,1,11.77,Hibernating
7221,518,1,11.77,Hibernating
7235,518,1,11.77,Hibernating
19031,479,1,11.77,Hibernating
6897,519,1,11.77,Hibernating
7267,518,1,11.77,Hibernating
6773,520,1,11.77,Hibernating
6684,520,1,11.77,Hibernating
10389,508,1,11.77,Hibernating
22816,465,1,11.77,Hibernating
13422,498,1,11.77,Hibernating
22820,465,1,11.77,Hibernating
22821,465,1,11.77,Hibernating
13442,498,1,11.77,Hibernating
22830,465,1,11.77,Hibernating
22831,465,1,11.77,Hibernating
14498,494,1,11.77,Hibernating
6740,520,1,11.77,Hibernating
19133,479,1,11.77,Hibernating
6745,520,1,11.77,Hibernating
22843,465,1,11.77,Hibernating
6774,520,1,11.77,Hibernating
13474,497,1,11.77,Hibernating
19116,479,1,11.77,Hibernating
10350,508,1,11.77,Hibernating
14487,494,1,11.77,Hibernating
19102,479,1,11.77,Hibernating
6807,519,1,11.77,Hibernating
13467,498,1,11.77,Hibernating
1136,541,1,11.77,Hibernating
6836,519,1,11.77,Hibernating
19076,479,1,11.77,Hibernating
19059,479,1,11.77,Hibernating
6867,519,1,11.77,Hibernating
6869,519,1,11.77,Hibernating
6873,519,1,11.77,Hibernating
6876,519,1,11.77,Hibernating
22994,464,1,11.77,Hibernating
7288,518,1,11.77,Hibernating
18351,481,1,11.77,Hibernating
7793,516,1,11.77,Hibernating
13654,497,1,11.77,Hibernating
23104,464,1,11.77,Hibernating
23106,464,1,11.77,Hibernating
18572,481,1,11.77,Hibernating
16940,486,1,11.77,Hibernating
7657,517,1,11.77,Hibernating
13661,497,1,11.77,Hibernating
16955,486,1,11.77,Hibernating
9785,500,1,11.77,Hibernating
7718,516,1,11.77,Hibernating
7780,516,1,11.77,Hibernating
9730,510,1,11.77,Hibernating
18468,481,1,11.77,Hibernating
18466,481,1,11.77,Hibernating
652,543,1,11.77,Hibernating
7630,517,1,11.77,Hibernating
18434,481,1,11.77,Hibernating
7849,516,1,11.77,Hibernating
7859,516,1,11.77,Hibernating
7867,516,1,11.77,Hibernating
9662,510,1,11.77,Hibernating
18394,481,1,11.77,Hibernating
9650,507,1,11.77,Hibernating
9649,510,1,11.77,Hibernating
23180,463,1,11.77,Hibernating
7903,516,1,11.77,Hibernating
584,529,1,11.77,Hibernating
17049,485,1,11.77,Hibernating
18368,481,1,11.77,Hibernating
18353,481,1,11.77,Hibernating
7635,517,1,11.77,Hibernating
14356,494,1,11.77,Hibernating
18780,480,1,11.77,Hibernating
16883,486,1,11.77,Hibernating
7324,518,1,11.77,Hibernating
885,542,1,11.77,Hibernating
872,542,1,11.77,Hibernating
16837,486,1,11.77,Hibernating
864,542,1,11.77,Hibernating
18723,480,1,11.77,Hibernating
844,542,1,11.77,Hibernating
9956,509,1,11.77,Hibernating
9943,509,1,11.77,Hibernating
7432,517,1,11.77,Hibernating
16872,486,1,11.77,Hibernating
9922,509,1,11.77,Hibernating
18681,480,1,11.77,Hibernating
14372,494,1,11.77,Hibernating
13625,497,1,11.77,Hibernating
7629,517,1,11.77,Hibernating
803,542,1,11.77,Hibernating
23057,464,1,11.77,Hibernating
16887,486,1,11.77,Hibernating
7486,517,1,11.77,Hibernating
23064,464,1,11.77,Hibernating
7507,517,1,11.77,Hibernating
16904,486,1,11.77,Hibernating
9879,503,1,11.77,Hibernating
18637,481,1,11.77,Hibernating
13640,497,1,11.77,Hibernating
18621,481,1,11.77,Hibernating
18610,481,1,11.77,Hibernating
23095,464,1,11.77,Hibernating
7624,517,1,11.77,Hibernating
22300,467,1,11.77,Hibernating
1,545,1,11.77,Hibernating
11230,505,1,11.77,Hibernating
20434,474,1,11.77,Hibernating
22180,462,1,11.77,Hibernating
11353,505,1,11.77,Hibernating
4058,529,1,11.77,Hibernating
15050,492,1,11.77,Hibernating
15054,492,1,11.77,Hibernating
4053,529,1,11.77,Hibernating
4912,526,1,11.77,Hibernating
4023,529,1,11.77,Hibernating
15067,492,1,11.77,Hibernating
20995,472,1,11.77,Hibernating
22186,468,1,11.77,Hibernating
20999,472,1,11.77,Hibernating
15070,492,1,11.77,Hibernating
11849,503,1,11.77,Hibernating
11855,503,1,11.77,Hibernating
11754,503,1,11.77,Hibernating
22177,468,1,11.77,Hibernating
12614,500,1,11.77,Hibernating
20946,472,1,11.77,Hibernating
2552,535,1,11.77,Hibernating
20905,472,1,11.77,Hibernating
4148,529,1,11.77,Hibernating
15851,489,1,11.77,Hibernating
4142,529,1,11.77,Hibernating
15592,490,1,11.77,Hibernating
21918,469,1,11.77,Hibernating
2218,536,1,11.77,Hibernating
4112,529,1,11.77,Hibernating
4110,529,1,11.77,Hibernating
20446,474,1,11.77,Hibernating
20445,474,1,11.77,Hibernating
11375,505,1,11.77,Hibernating
20937,472,1,11.77,Hibernating
2577,535,1,11.77,Hibernating
21018,472,1,11.77,Hibernating
15077,492,1,11.77,Hibernating
21152,471,1,11.77,Hibernating
11328,505,1,11.77,Hibernating
3836,530,1,11.77,Hibernating
12811,500,1,11.77,Hibernating
21093,472,1,11.77,Hibernating
21096,472,1,11.77,Hibernating
14886,486,1,11.77,Hibernating
22209,467,1,11.77,Hibernating
3796,530,1,11.77,Hibernating
21118,471,1,11.77,Hibernating
3787,530,1,11.77,Hibernating
21129,471,1,11.77,Hibernating
11960,503,1,11.77,Hibernating
4958,526,1,11.77,Hibernating
3751,530,1,11.77,Hibernating
4959,526,1,11.77,Hibernating
20369,474,1,11.77,Hibernating
15107,492,1,11.77,Hibernating
15106,492,1,11.77,Hibernating
3909,530,1,11.77,Hibernating
21080,472,1,11.77,Hibernating
2645,535,1,11.77,Hibernating
12599,500,1,11.77,Hibernating
15087,492,1,11.77,Hibernating
21057,472,1,11.77,Hibernating
20401,474,1,11.77,Hibernating
2668,535,1,11.77,Hibernating
15094,492,1,11.77,Hibernating
2676,535,1,11.77,Hibernating
15097,492,1,11.77,Hibernating
2688,535,1,11.77,Hibernating
11912,503,1,11.77,Hibernating
21077,472,1,11.77,Hibernating
11333,505,1,11.77,Hibernating
21829,469,1,11.77,Hibernating
12574,500,1,11.77,Hibernating
11393,505,1,11.77,Hibernating
4188,529,1,11.77,Hibernating
12663,500,1,11.77,Hibernating
14963,492,1,11.77,Hibernating
11500,504,1,11.77,Hibernating
4652,527,1,11.77,Hibernating
4775,527,1,11.77,Hibernating
15769,490,1,11.77,Hibernating
15811,490,1,11.77,Hibernating
22066,468,1,11.77,Hibernating
20618,473,1,11.77,Hibernating
15762,490,1,11.77,Hibernating
11439,505,1,11.77,Hibernating
20625,465,1,11.77,Hibernating
4600,527,1,11.77,Hibernating
22053,468,1,11.77,Hibernating
14972,492,1,11.77,Hibernating
4565,527,1,11.77,Hibernating
4801,527,1,11.77,Hibernating
20580,474,1,11.77,Hibernating
14938,492,1,11.77,Hibernating
21940,469,1,11.77,Hibernating
4688,527,1,11.77,Hibernating
4737,527,1,11.77,Hibernating
20531,474,1,11.77,Hibernating
15795,490,1,11.77,Hibernating
4724,527,1,11.77,Hibernating
2302,536,1,11.77,Hibernating
11458,505,1,11.77,Hibernating
22121,468,1,11.77,Hibernating
20541,474,1,11.77,Hibernating
15792,490,1,11.77,Hibernating
12776,500,1,11.77,Hibernating
4701,527,1,11.77,Hibernating
22092,468,1,11.77,Hibernating
11473,504,1,11.77,Hibernating
4759,527,1,11.77,Hibernating
22124,468,1,11.77,Hibernating
2392,527,1,11.77,Hibernating
15735,490,1,11.77,Hibernating
20484,474,1,11.77,Hibernating
15711,490,1,11.77,Hibernating
21974,468,1,11.77,Hibernating
2492,535,1,11.77,Hibernating
12824,500,1,11.77,Hibernating
15021,492,1,11.77,Hibernating
21970,468,1,11.77,Hibernating
20802,473,1,11.77,Hibernating
15654,490,1,11.77,Hibernating
2506,535,1,11.77,Hibernating
12830,500,1,11.77,Hibernating
4834,526,1,11.77,Hibernating
20461,474,1,11.77,Hibernating
4292,528,1,11.77,Hibernating
2521,535,1,11.77,Hibernating
11408,505,1,11.77,Hibernating
4221,529,1,11.77,Hibernating
15672,490,1,11.77,Hibernating
12822,500,1,11.77,Hibernating
4376,528,1,11.77,Hibernating
2440,536,1,11.77,Hibernating
20689,473,1,11.77,Hibernating
4811,527,1,11.77,Hibernating
4500,528,1,11.77,Hibernating
14988,492,1,11.77,Hibernating
20703,473,1,11.77,Hibernating
15000,492,1,11.77,Hibernating
22140,468,1,11.77,Hibernating
15681,490,1,11.77,Hibernating
20720,473,1,11.77,Hibernating
11611,504,1,11.77,Hibernating
4419,528,1,11.77,Hibernating
20747,473,1,11.77,Hibernating
12815,500,1,11.77,Hibernating
4407,528,1,11.77,Hibernating
21793,469,1,11.77,Hibernating
3834,530,1,11.77,Hibernating
2888,534,1,11.77,Hibernating
21607,470,1,11.77,Hibernating
21677,470,1,11.77,Hibernating
12258,502,1,11.77,Hibernating
2937,534,1,11.77,Hibernating
21479,470,1,11.77,Hibernating
22253,467,1,11.77,Hibernating
12378,501,1,11.77,Hibernating
11299,505,1,11.77,Hibernating
21346,471,1,11.77,Hibernating
2751,535,1,11.77,Hibernating
5189,525,1,11.77,Hibernating
3473,532,1,11.77,Hibernating
20205,475,1,11.77,Hibernating
12422,501,1,11.77,Hibernating
21608,470,1,11.77,Hibernating
15370,491,1,11.77,Hibernating
12147,502,1,11.77,Hibernating
22249,467,1,11.77,Hibernating
15172,491,1,11.77,Hibernating
12281,502,1,11.77,Hibernating
12131,502,1,11.77,Hibernating
21329,471,1,11.77,Hibernating
5094,526,1,11.77,Hibernating
3493,532,1,11.77,Hibernating
12115,502,1,11.77,Hibernating
21309,471,1,11.77,Hibernating
21511,470,1,11.77,Hibernating
3524,531,1,11.77,Hibernating
15916,489,1,11.77,Hibernating
20225,475,1,11.77,Hibernating
12936,499,1,11.77,Hibernating
21674,470,1,11.77,Hibernating
21471,470,1,11.77,Hibernating
20310,475,1,11.77,Hibernating
3000,528,1,11.77,Hibernating
20236,475,1,11.77,Hibernating
3269,532,1,11.77,Hibernating
14839,493,1,11.77,Hibernating
5163,525,1,11.77,Hibernating
3296,532,1,11.77,Hibernating
21622,470,1,11.77,Hibernating
3308,532,1,11.77,Hibernating
3323,532,1,11.77,Hibernating
21420,470,1,11.77,Hibernating
21415,470,1,11.77,Hibernating
20239,475,1,11.77,Hibernating
15203,491,1,11.77,Hibernating
22266,467,1,11.77,Hibernating
11265,505,1,11.77,Hibernating
21651,470,1,11.77,Hibernating
12975,499,1,11.77,Hibernating
3374,532,1,11.77,Hibernating
3390,532,1,11.77,Hibernating
20255,475,1,11.77,Hibernating
21659,470,1,11.77,Hibernating
3391,531,1,11.77,Hibernating
21661,470,1,11.77,Hibernating
2978,534,1,11.77,Hibernating
2974,534,1,11.77,Hibernating
21620,469,1,11.77,Hibernating
21665,470,1,11.77,Hibernating
2969,534,1,11.77,Hibernating
20269,475,1,11.77,Hibernating
12158,502,1,11.77,Hibernating
20274,475,1,11.77,Hibernating
3526,531,1,11.77,Hibernating
21454,470,1,11.77,Hibernating
3626,531,1,11.77,Hibernating
15143,490,1,11.77,Hibernating
15421,491,1,11.77,Hibernating
22295,467,1,11.77,Hibernating
3618,488,1,11.77,Hibernating
3620,531,1,11.77,Hibernating
20341,474,1,11.77,Hibernating
21222,467,1,11.77,Hibernating
21581,470,1,11.77,Hibernating
15910,489,1,11.77,Hibernating
3695,531,1,11.77,Hibernating
21538,470,1,11.77,Hibernating
3692,531,1,11.77,Hibernating
4992,526,1,11.77,Hibernating
21751,467,1,11.77,Hibernating
3081,533,1,11.77,Hibernating
3636,508,1,11.77,Hibernating
15433,491,1,11.77,Hibernating
11313,505,1,11.77,Hibernating
14876,492,1,11.77,Hibernating
15439,491,1,11.77,Hibernating
20186,475,1,11.77,Hibernating
21189,471,1,11.77,Hibernating
21582,470,1,11.77,Hibernating
21184,471,1,11.77,Hibernating
15903,489,1,11.77,Hibernating
2846,534,1,11.77,Hibernating
21562,469,1,11.77,Hibernating
12041,502,1,11.77,Hibernating
12085,502,1,11.77,Hibernating
21288,471,1,11.77,Hibernating
21282,471,1,11.77,Hibernating
12452,501,1,11.77,Hibernating
12084,502,1,11.77,Hibernating
21785,469,1,11.77,Hibernating
12362,501,1,11.77,Hibernating
12079,502,1,11.77,Hibernating
21542,470,1,11.77,Hibernating
2868,534,1,11.77,Hibernating
2752,532,1,11.77,Hibernating
4978,526,1,11.77,Hibernating
12473,501,1,11.77,Hibernating
5214,525,1,11.77,Hibernating
5054,526,1,11.77,Hibernating
22219,467,1,11.77,Hibernating
12341,501,1,11.77,Hibernating
3590,531,1,11.77,Hibernating
2854,534,1,11.77,Hibernating
2764,534,1,11.77,Hibernating
15131,492,1,11.77,Hibernating
21762,469,1,11.77,Hibernating
7036,517,2,11.76,Hibernating
829,542,1,11.75,Hibernating
