customer_ID,Recency,Frequency,Monetary
2439,536,1,14.99
10007,509,1,14.99
1130,541,1,14.99
9185,512,1,14.99
19915,476,1,14.99
19916,476,1,14.99
14775,482,1,14.99
19887,476,1,14.99
2080,524,1,14.99
19131,479,1,14.99
3616,531,1,14.99
425,544,1,14.99
5186,525,1,14.99
17090,485,1,14.99
7616,517,1,14.99
17023,486,1,14.99
9831,509,1,14.99
4319,528,1,14.99
4167,483,1,14.99
23078,464,1,14.99
5260,525,1,14.99
14950,492,1,14.99
14830,493,1,14.99
22507,466,1,14.99
19600,477,1,14.99
18872,480,1,14.99
17514,484,1,14.99
13399,498,1,14.99
11256,505,1,14.99
15577,490,1,14.99
11594,504,1,14.99
21696,469,1,14.99
13022,478,1,14.99
8621,513,1,14.99
22337,467,1,14.99
839,542,1,14.99
11451,505,1,14.99
10150,509,1,14.99
13952,496,1,14.99
11449,505,1,14.99
1761,539,1,14.99
354,544,1,14.99
7584,517,1,14.99
23450,462,1,14.99
9151,512,1,14.99
17037,485,1,14.99
15471,491,1,14.99
20609,474,1,14.99
18067,482,1,14.99
6533,520,1,14.99
18828,480,1,14.99
6779,520,1,14.99
20897,472,1,14.99
11135,506,1,14.99
936,542,1,14.99
4160,529,1,14.99
516,544,1,14.99
18355,478,1,14.99
18514,481,1,14.99
15962,489,1,14.99
16762,486,1,14.99
6291,521,1,14.99
2716,535,1,14.99
9569,510,1,14.99
19777,476,1,14.99
1592,539,1,14.99
21297,471,1,14.99
14516,494,1,14.99
17202,485,1,14.99
4656,527,1,14.99
22398,467,1,14.99
21480,470,1,14.99
15349,491,1,14.99
11834,503,1,14.99
4539,527,1,14.99
8574,514,1,14.99
4315,528,1,14.99
19536,477,1,14.99
20387,474,1,14.98
11075,506,1,14.98
6134,522,1,14.97
8135,515,1,14.97
19086,479,1,14.96
14663,493,1,14.96
14104,495,1,14.96
9780,510,1,14.96
21521,470,1,14.96
5293,525,1,14.96
4386,528,1,14.96
8594,514,1,14.96
17831,480,1,14.96
9272,511,1,14.96
7693,517,1,14.96
2657,535,1,14.96
16308,488,1,14.96
788,542,1,14.96
11430,505,1,14.96
20312,475,1,14.96
19100,479,1,14.96
5217,525,1,14.96
23495,462,1,14.96
9822,510,1,14.96
7639,517,1,14.96
18582,481,1,14.96
1062,541,1,14.96
20753,473,1,14.96
4771,527,1,14.96
21156,471,1,14.96
16931,486,1,14.96
3724,531,1,14.96
17956,483,1,14.96
19924,476,1,14.96
8622,513,1,14.96
22127,468,1,14.96
6794,520,1,14.96
4403,475,1,14.96
5619,524,1,14.96
19110,479,1,14.96
7108,518,1,14.96
21525,470,1,14.96
12485,501,1,14.96
7689,517,1,14.96
5650,519,1,14.96
10348,508,1,14.96
16310,488,1,14.96
8435,514,1,14.96
544,481,1,14.96
9803,510,1,14.96
23119,464,1,14.96
15653,490,1,14.96
23335,463,1,14.96
22442,467,1,14.96
21859,469,1,14.96
22576,466,1,14.96
19902,476,1,14.96
19620,477,1,14.96
12708,500,1,14.96
18562,477,1,14.96
20495,474,1,14.96
5656,523,1,14.96
17966,483,1,14.96
2902,534,1,14.96
12172,502,1,14.96
19098,479,1,14.96
16141,488,1,14.96
22548,466,1,14.96
19083,479,1,14.96
23516,462,1,14.96
5273,525,1,14.96
13102,499,1,14.96
5865,523,1,14.96
19848,476,1,14.96
2719,535,1,14.96
2182,537,1,14.96
15388,491,1,14.96
7835,516,1,14.96
15887,489,1,14.96
23190,463,1,14.96
5275,525,1,14.96
11342,505,1,14.96
13151,496,1,14.96
22529,466,1,14.96
21815,469,1,14.96
4925,526,1,14.96
9689,510,1,14.96
21598,470,1,14.96
16230,488,1,14.96
5369,525,1,14.96
4354,528,1,14.96
15883,489,1,14.96
1816,505,1,14.96
4360,528,1,14.96
17808,483,1,14.96
16009,489,1,14.96
21605,470,1,14.96
21053,472,1,14.96
16215,488,1,14.96
23428,462,1,14.96
17467,484,1,14.96
3792,530,1,14.96
21503,470,1,14.96
2530,535,1,14.96
3411,532,1,14.96
20798,473,1,14.96
3786,530,1,14.96
13724,497,1,14.96
3530,489,1,14.96
17039,485,1,14.96
8575,514,1,14.96
7882,516,1,14.96
22887,464,1,14.96
18369,481,1,14.96
3527,531,1,14.96
11645,504,1,14.96
2175,537,1,14.96
16011,489,1,14.96
1117,519,1,14.96
8202,515,1,14.96
18410,481,1,14.96
8864,513,1,14.96
10933,506,1,14.96
19789,476,1,14.96
15668,482,1,14.96
9600,510,1,14.96
14007,496,1,14.96
9703,510,1,14.96
17993,482,1,14.96
10420,508,1,14.96
2628,535,1,14.96
7945,516,1,14.96
19072,479,1,14.96
6841,519,1,14.96
13096,499,1,14.96
3872,530,1,14.96
3587,531,1,14.96
2984,534,1,14.96
2226,537,1,14.96
20328,475,1,14.96
5370,525,1,14.96
18503,469,1,14.96
21063,471,1,14.96
20456,474,1,14.96
9402,511,1,14.96
8803,513,1,14.96
16282,488,1,14.96
18507,480,1,14.96
18051,482,1,14.96
14803,493,1,14.96
17065,485,1,14.96
8407,514,1,14.96
12819,500,1,14.96
5962,522,1,14.96
8400,514,1,14.96
12106,502,1,14.96
21079,472,1,14.96
2705,535,1,14.96
23359,463,1,14.96
20421,474,1,14.96
8200,481,1,14.96
658,543,1,14.96
18456,481,1,14.96
12382,501,1,14.96
104,545,1,14.96
7799,516,1,14.96
16997,479,1,14.96
22462,466,1,14.96
5729,523,1,14.96
11377,505,1,14.96
23140,463,1,14.96
18473,481,1,14.96
10834,507,1,14.96
10980,506,1,14.96
3543,531,1,14.96
19709,477,1,14.96
16987,486,1,14.96
12369,501,1,14.96
4868,526,1,14.96
13953,491,1,14.96
12411,501,1,14.96
22599,466,1,14.96
330,544,1,14.96
17698,483,1,14.96
20039,476,1,14.96
3320,532,1,14.96
22933,464,1,14.96
5483,517,1,14.96
4135,529,1,14.96
16803,486,1,14.96
12745,500,1,14.96
6437,521,1,14.96
22373,467,1,14.96
15604,489,1,14.96
8692,513,1,14.96
21351,471,1,14.96
9509,511,1,14.96
2875,534,1,14.96
5151,525,1,14.96
20847,473,1,14.96
15635,490,1,14.96
10387,508,1,14.96
20046,475,1,14.96
17767,483,1,14.96
19327,478,1,14.96
8115,515,1,14.96
10062,509,1,14.96
6461,521,1,14.96
10063,509,1,14.96
15697,490,1,14.96
9252,511,1,14.96
2814,534,1,14.96
3603,531,1,14.96
14392,494,1,14.96
17906,483,1,14.96
11132,502,1,14.96
297,544,1,14.96
20939,472,1,14.96
17300,485,1,14.96
17917,483,1,14.96
6365,507,1,14.96
4086,529,1,14.96
20019,476,1,14.96
16453,487,1,14.96
2572,535,1,14.96
1453,540,1,14.96
17812,483,1,14.96
1927,538,1,14.96
21344,471,1,14.96
8711,513,1,14.96
10205,482,1,14.96
17907,483,1,14.96
10014,509,1,14.96
21570,470,1,14.96
7328,518,1,14.96
1426,540,1,14.96
3305,532,1,14.96
17876,483,1,14.96
15369,491,1,14.96
20254,475,1,14.96
19361,478,1,14.96
16464,487,1,14.96
7303,518,1,14.96
8249,515,1,14.96
7301,518,1,14.96
16493,487,1,14.96
21213,471,1,14.96
22693,465,1,14.96
14421,494,1,14.96
16750,486,1,14.96
440,544,1,14.96
13555,497,1,14.96
15717,490,1,14.96
22353,467,1,14.96
19168,478,1,14.96
19169,479,1,14.96
20881,472,1,14.96
16539,487,1,14.96
19250,478,1,14.96
2821,534,1,14.96
10470,479,1,14.96
10162,509,1,14.96
969,542,1,14.96
6551,520,1,14.96
22351,467,1,14.96
13936,496,1,14.96
15229,491,1,14.96
22027,468,1,14.96
6603,520,1,14.96
7169,518,1,14.96
13785,496,1,14.96
16737,486,1,14.96
15359,491,1,14.96
23314,463,1,14.96
989,541,1,14.96
22005,468,1,14.96
14432,494,1,14.96
18185,482,1,14.96
19266,478,1,14.96
12701,500,1,14.96
14090,482,1,14.96
14076,495,1,14.96
18822,480,1,14.96
4575,527,1,14.96
2087,537,1,14.96
10088,509,1,14.96
12350,501,1,14.96
6512,520,1,14.96
15745,489,1,14.96
2442,536,1,14.96
7244,518,1,14.96
14413,494,1,14.96
18,542,1,14.96
17893,483,1,14.96
1369,540,1,14.96
2816,534,1,14.96
9211,512,1,14.96
5171,525,1,14.96
7220,518,1,14.96
10504,508,1,14.96
21215,471,1,14.96
7219,518,1,14.96
12504,501,1,14.96
10140,509,1,14.96
20226,475,1,14.96
10494,508,1,14.96
10144,509,1,14.96
22810,465,1,14.96
22977,464,1,14.96
16358,488,1,14.96
18084,482,1,14.96
14225,495,1,14.96
22642,466,1,14.96
7520,516,1,14.96
14054,496,1,14.96
20535,474,1,14.96
18986,479,1,14.96
22635,466,1,14.96
19517,477,1,14.96
1269,540,1,14.96
23065,464,1,14.96
16891,486,1,14.96
1518,540,1,14.96
9250,511,1,14.96
11294,505,1,14.96
9137,512,1,14.96
20989,472,1,14.96
12632,500,1,14.96
22403,467,1,14.96
5319,525,1,14.96
4698,527,1,14.96
23445,462,1,14.96
8952,489,1,14.96
11802,503,1,14.96
17716,483,1,14.96
15560,490,1,14.96
168,545,1,14.96
15934,489,1,14.96
3276,479,1,14.96
20194,475,1,14.96
9045,512,1,14.96
19222,478,1,14.96
19525,477,1,14.96
18642,480,1,14.96
14621,493,1,14.96
16121,483,1,14.96
15923,489,1,14.96
20203,475,1,14.96
11982,503,1,14.96
17948,483,1,14.96
19944,476,1,14.96
14942,492,1,14.96
9850,510,1,14.96
8012,515,1,14.96
17486,484,1,14.96
15451,491,1,14.96
23081,464,1,14.96
8461,514,1,14.96
19548,477,1,14.96
18287,474,1,14.96
7556,517,1,14.96
18628,481,1,14.96
16915,486,1,14.96
6169,522,1,14.96
8019,515,1,14.96
15543,490,1,14.96
5091,526,1,14.96
2117,537,1,14.96
18916,480,1,14.96
8465,514,1,14.96
17580,484,1,14.96
6177,522,1,14.96
18736,480,1,14.96
11193,505,1,14.96
4682,527,1,14.96
12003,503,1,14.96
8179,515,1,14.96
13299,498,1,14.96
11281,505,1,14.96
18709,472,1,14.96
10631,507,1,14.96
14807,493,1,14.96
13445,494,1,14.96
11762,503,1,14.96
21546,470,1,14.96
15587,490,1,14.96
22070,468,1,14.96
18173,482,1,14.96
13040,499,1,14.96
18724,480,1,14.96
6343,521,1,14.96
16688,487,1,14.96
16436,488,1,14.96
8962,512,1,14.96
12076,502,1,14.96
6727,520,1,14.96
10625,507,1,14.96
4071,529,1,14.96
9981,509,1,14.96
5200,525,1,14.96
17277,485,1,14.96
9174,512,1,14.96
15047,492,1,14.96
22678,465,1,14.96
13494,497,1,14.96
14378,494,1,14.96
15648,490,1,14.96
16879,486,1,14.96
12376,501,1,14.96
19476,477,1,14.96
518,543,1,14.96
5389,525,1,14.96
12767,500,1,14.96
9536,511,1,14.96
23324,463,1,14.96
17723,483,1,14.96
13278,498,1,14.96
19990,476,1,14.96
171,545,1,14.96
11493,504,1,14.96
9334,511,1,14.96
21894,469,1,14.96
11786,503,1,14.96
4673,527,1,14.96
6300,521,1,14.96
12758,495,1,14.96
11486,504,1,14.96
21280,469,1,14.96
20573,474,1,14.96
20581,474,1,14.96
17821,483,1,14.96
3153,533,1,14.9
2019,537,1,14.9
18306,481,1,14.9
2884,520,1,14.9
3699,531,1,14.9
13774,496,1,14.9
17544,484,1,14.9
20122,475,1,14.9
5394,525,1,14.9
939,542,1,14.9
1235,541,1,14.9
10118,509,1,14.9
12275,502,1,14.9
17271,485,1,14.9
14197,495,1,14.9
21442,470,1,14.9
10681,507,1,14.9
11672,504,1,14.9
12573,500,1,14.9
11721,504,1,14.9
14557,494,1,14.9
12722,500,1,14.9
709,543,1,14.9
13125,499,1,14.9
9276,511,1,14.9
6939,519,1,14.9
3321,532,1,14.9
17960,483,1,14.9
6353,521,1,14.79
20606,472,1,14.79
14193,495,1,14.79
16425,488,1,14.79
10042,509,1,14.79
9323,511,1,14.79
7392,517,1,14.79
16851,486,1,14.79
19427,478,1,14.79
17900,483,1,14.79
11764,503,1,14.79
19337,478,1,14.79
5492,524,1,14.79
5806,523,1,14.79
19468,465,1,14.79
16114,489,1,14.79
3494,532,1,14.79
1578,539,1,14.79
22423,467,1,14.79
9124,512,1,14.79
18299,481,1,14.79
527,538,1,14.79
14753,493,1,14.79
10690,507,1,14.79
12374,501,1,14.79
22660,465,1,14.79
11842,503,1,14.79
18635,480,1,14.79
1538,539,1,14.79
17576,484,1,14.79
7503,517,1,14.79
13257,498,1,14.79
16796,486,1,14.79
5539,506,1,14.79
15752,490,1,14.79
10091,509,1,14.79
3562,531,1,14.79
442,544,1,14.79
22818,465,1,14.79
10377,508,1,14.79
18969,479,1,14.79
263,544,1,14.79
9290,511,1,14.79
1178,541,1,14.79
14489,494,1,14.79
16670,487,1,14.79
4390,528,1,14.79
15413,491,1,14.79
8245,515,1,14.79
11638,504,1,14.79
12683,500,1,14.79
4364,528,1,14.79
16626,487,1,14.79
6885,519,1,14.79
17183,485,1,14.79
17531,484,1,14.79
15031,492,1,14.79
20640,473,1,14.79
20719,473,1,14.79
2569,535,1,14.79
3342,532,1,14.79
15425,491,1,14.79
723,543,1,14.79
14415,494,1,14.79
7201,518,1,14.79
1324,540,1,14.79
11137,506,1,14.79
18182,482,1,14.79
13391,498,1,14.79
14986,492,1,14.79
6610,520,1,14.79
4199,529,1,14.79
11158,506,1,14.79
7110,518,1,14.79
14517,494,1,14.79
8158,515,1,14.79
18059,482,1,14.79
9819,510,1,14.79
3212,533,1,14.79
3060,533,1,14.79
6096,522,1,14.79
16176,488,1,14.79
23133,463,1,14.79
4937,526,1,14.79
3825,530,1,14.79
21513,470,1,14.79
8895,513,1,14.79
19683,477,1,14.79
7756,516,1,14.79
21795,469,1,14.79
23115,464,1,14.79
11897,503,1,14.79
20321,475,1,14.79
20409,474,1,14.79
12306,501,1,14.79
14013,496,1,14.79
5927,522,1,14.79
9594,511,1,14.79
14677,493,1,14.79
14707,493,1,14.79
13847,496,1,14.79
1621,539,1,14.79
17232,485,1,14.79
5045,526,1,14.79
4966,526,1,14.79
9111,512,1,14.79
5014,526,1,14.79
1795,532,1,14.79
4956,526,1,14.79
22449,466,1,14.79
8907,513,1,14.79
14035,496,1,14.79
23365,462,1,14.79
20311,475,1,14.79
1862,538,1,14.79
259,544,1,14.79
17234,485,1,14.79
4276,528,1,14.78
4137,529,1,14.77
5533,524,1,14.77
9554,511,1,14.77
11877,503,1,14.77
1497,540,1,14.77
2201,532,1,14.77
673,543,1,14.77
21208,471,1,14.77
8640,513,1,14.77
12205,502,1,14.77
11238,505,1,14.77
8535,514,1,14.77
9131,512,1,14.77
16716,487,1,14.77
20755,473,1,14.77
8677,513,1,14.76
18211,371,2,14.76
18574,473,2,14.75
3688,531,1,14.7
8195,515,1,14.7
2273,536,1,14.7
8961,512,1,14.7
5786,523,1,14.7
5141,525,1,14.7
8784,513,1,14.7
3571,531,1,14.7
15593,490,1,14.7
281,544,1,14.7
10206,508,1,14.7
1022,541,1,14.7
18678,480,1,14.7
5382,525,1,14.7
3425,532,1,14.7
17969,483,1,14.7
4027,529,1,14.7
22582,466,1,14.55
17712,472,1,14.55
17804,483,1,14.49
3512,531,1,14.49
18096,482,1,14.49
1028,541,1,14.48
5778,523,1,14.39
7978,516,1,14.39
20259,465,1,14.39
22074,468,1,14.37
11615,504,1,14.37
3607,531,1,14.37
21492,468,1,14.37
15798,489,1,14.37
2062,537,1,14.37
12558,500,1,14.37
15633,490,1,14.37
12277,502,1,14.37
20393,474,1,14.37
15169,491,1,14.37
2839,528,1,14.37
21621,470,1,14.37
20197,475,1,14.37
14831,493,1,14.37
2291,536,1,14.37
12524,501,1,14.37
21572,470,1,14.37
20838,473,1,14.37
14872,492,1,14.37
2709,535,1,14.37
2879,534,1,14.37
2197,537,1,14.37
12673,500,1,14.37
11588,504,1,14.37
3426,532,1,14.37
22103,468,1,14.37
12319,501,1,14.37
21881,469,1,14.37
20291,475,1,14.37
12621,500,1,14.37
11684,504,1,14.37
15316,491,1,14.37
15069,492,1,14.37
21293,471,1,14.37
4214,529,1,14.37
3087,533,1,14.37
20299,475,1,14.37
3568,531,1,14.37
4735,527,1,14.37
3814,530,1,14.37
12103,502,1,14.37
4344,528,1,14.37
11973,503,1,14.37
3922,530,1,14.37
11205,505,1,14.37
4363,528,1,14.37
12992,499,1,14.37
12408,501,1,14.37
22215,467,1,14.37
5234,525,1,14.37
11956,503,1,14.37
3410,532,1,14.37
4342,528,1,14.37
12540,501,1,14.37
20794,473,1,14.37
14879,492,1,14.37
15403,469,1,14.37
2162,537,1,14.37
15462,491,1,14.37
20181,475,1,14.37
12805,500,1,14.37
2768,534,1,14.37
4257,528,1,14.37
3547,531,1,14.37
15652,490,1,14.37
22118,468,1,14.37
3161,533,1,14.37
21102,472,1,14.37
12045,502,1,14.37
3388,532,1,14.37
12927,499,1,14.37
21729,469,1,14.37
21712,469,1,14.37
21658,470,1,14.37
4312,528,1,14.37
22123,468,1,14.37
12687,500,1,14.37
21870,469,1,14.37
15230,491,1,14.37
15468,491,1,14.37
3557,531,1,14.37
3697,509,1,14.37
4037,529,1,14.37
11787,503,1,14.37
15599,490,1,14.37
2670,535,1,14.37
11402,505,1,14.37
20475,474,1,14.37
12765,500,1,14.37
3644,531,1,14.37
15757,490,1,14.37
21355,471,1,14.37
15507,490,1,14.37
20245,475,1,14.37
2919,534,1,14.37
12448,501,1,14.37
11788,503,1,14.37
2387,536,1,14.37
3464,507,1,14.37
12018,503,1,14.37
12629,500,1,14.37
2574,533,1,14.37
12951,499,1,14.37
4070,529,1,14.37
20599,474,1,14.37
11767,503,1,14.37
4984,526,1,14.37
4039,526,1,14.37
11427,505,1,14.37
12421,501,1,14.37
12518,501,1,14.37
3472,532,1,14.37
2354,536,1,14.37
12597,500,1,14.37
2363,536,1,14.37
4095,529,1,14.37
20615,473,1,14.37
4104,529,1,14.37
21617,470,1,14.37
21041,472,1,14.37
15816,490,1,14.37
11581,504,1,14.37
21558,470,1,14.37
3905,530,1,14.37
2397,536,1,14.37
12145,502,1,14.37
15620,467,1,14.37
3552,531,1,14.37
22254,467,1,14.37
20687,473,1,14.37
2082,537,1,14.37
4186,529,1,14.37
12269,502,1,14.37
2619,535,1,14.37
2703,506,1,14.37
12305,501,1,14.37
14936,492,1,14.37
12672,500,1,14.37
3627,531,1,14.37
15724,490,1,14.37
3564,531,1,14.37
21071,472,1,14.37
11542,504,1,14.37
4152,529,1,14.37
14842,493,1,14.37
14956,492,1,14.37
12647,500,1,14.37
4154,529,1,14.37
11811,503,1,14.37
12849,499,1,14.37
15725,490,1,14.37
11993,503,1,14.37
15338,491,1,14.37
2207,537,1,14.37
15099,492,1,14.37
3989,530,1,14.37
14978,492,1,14.37
12586,500,1,14.37
11778,503,1,14.37
21575,470,1,14.37
17991,482,1,14.37
478,544,1,14.37
9475,511,1,14.37
879,542,1,14.37
18135,482,1,14.37
8196,514,1,14.37
8201,515,1,14.37
1671,539,1,14.37
22544,466,1,14.37
18120,482,1,14.37
16559,487,1,14.37
19724,477,1,14.37
18095,482,1,14.37
6615,520,1,14.37
6622,520,1,14.37
9414,511,1,14.37
5915,522,1,14.37
1275,540,1,14.37
19204,478,1,14.37
8305,514,1,14.37
14224,495,1,14.37
10830,507,1,14.37
8182,515,1,14.37
6646,520,1,14.37
13798,496,1,14.37
7379,517,1,14.37
8104,515,1,14.37
17136,485,1,14.37
14541,481,1,14.37
19664,477,1,14.37
8129,515,1,14.37
5992,522,1,14.37
22553,466,1,14.37
9506,511,1,14.37
1334,540,1,14.37
19671,466,1,14.37
22771,465,1,14.37
10477,508,1,14.37
7346,518,1,14.37
13376,498,1,14.37
19682,477,1,14.37
7341,518,1,14.37
7334,518,1,14.37
8168,515,1,14.37
18785,480,1,14.37
10867,507,1,14.37
18819,472,1,14.37
23005,464,1,14.37
18803,480,1,14.37
6673,505,1,14.37
22806,465,1,14.37
10405,508,1,14.37
5836,523,1,14.37
5834,523,1,14.37
5833,523,1,14.37
326,544,1,14.37
14189,495,1,14.37
23396,462,1,14.37
10396,508,1,14.37
8499,508,1,14.37
8502,514,1,14.37
22814,465,1,14.37
8520,514,1,14.37
22490,466,1,14.37
10929,506,1,14.37
5788,523,1,14.37
17898,483,1,14.37
17254,485,1,14.37
17990,482,1,14.37
18064,482,1,14.37
9815,510,1,14.37
23011,464,1,14.37
409,544,1,14.37
17222,485,1,14.37
8340,514,1,14.37
19757,475,1,14.37
18040,482,1,14.37
16227,488,1,14.37
1256,541,1,14.37
8364,514,1,14.37
16798,483,1,14.37
8366,514,1,14.37
5874,523,1,14.37
13852,496,1,14.37
18018,482,1,14.37
13146,498,1,14.37
22522,466,1,14.37
8374,514,1,14.37
23354,463,1,14.37
17995,482,1,14.37
1337,540,1,14.37
17131,485,1,14.37
18730,480,1,14.37
19370,478,1,14.37
13643,497,1,14.37
23089,464,1,14.37
17012,486,1,14.37
16922,486,1,14.37
1503,540,1,14.37
9684,510,1,14.37
18415,481,1,14.37
18409,481,1,14.37
7545,517,1,14.37
23070,464,1,14.37
23170,463,1,14.37
22726,465,1,14.37
13721,497,1,14.37
7888,516,1,14.37
581,543,1,14.37
16385,488,1,14.37
7905,516,1,14.37
18669,479,1,14.37
7910,516,1,14.37
1495,540,1,14.37
18449,481,1,14.37
19637,477,1,14.37
6297,521,1,14.37
18544,481,1,14.37
7707,516,1,14.37
688,543,1,14.37
7633,517,1,14.37
1469,540,1,14.37
13671,489,1,14.37
6333,521,1,14.37
7733,516,1,14.37
19376,478,1,14.37
18502,481,1,14.37
16982,486,1,14.37
9734,510,1,14.37
9733,510,1,14.37
16423,488,1,14.37
10636,507,1,14.37
18463,481,1,14.37
9842,510,1,14.37
1431,540,1,14.37
23153,463,1,14.37
9619,510,1,14.37
14618,493,1,14.37
16377,488,1,14.37
1535,522,1,14.37
6524,520,1,14.37
18691,480,1,14.37
23044,464,1,14.37
13767,497,1,14.37
16338,488,1,14.37
9952,509,1,14.37
10506,508,1,14.37
10503,508,1,14.37
10759,507,1,14.37
13205,487,1,14.37
1072,541,1,14.37
8052,505,1,14.37
9533,511,1,14.37
14654,493,1,14.37
9530,511,1,14.37
1364,540,1,14.37
18721,480,1,14.37
9520,511,1,14.37
23248,463,1,14.37
19592,477,1,14.37
9575,511,1,14.37
14647,493,1,14.37
9910,509,1,14.37
10675,507,1,14.37
7475,517,1,14.37
22733,465,1,14.37
9601,504,1,14.37
7942,516,1,14.37
16364,488,1,14.37
22619,466,1,14.37
7954,516,1,14.37
19553,477,1,14.37
6111,522,1,14.37
6502,520,1,14.37
22611,466,1,14.37
7965,516,1,14.37
10697,507,1,14.37
537,543,1,14.37
9592,511,1,14.37
7975,516,1,14.37
7445,517,1,14.37
1783,538,1,14.37
18554,481,1,14.37
9096,512,1,14.37
8959,512,1,14.37
17563,484,1,14.37
1006,541,1,14.37
22399,467,1,14.37
10331,508,1,14.37
14445,494,1,14.37
17447,482,1,14.37
11091,506,1,14.37
11092,506,1,14.37
17417,484,1,14.37
19994,476,1,14.37
5521,524,1,14.37
10323,508,1,14.37
13517,497,1,14.37
7094,519,1,14.37
1116,541,1,14.37
8942,512,1,14.37
17436,484,1,14.37
9059,498,1,14.37
23493,462,1,14.37
17435,484,1,14.37
13993,496,1,14.37
23557,462,1,14.37
10148,509,1,14.37
8756,513,1,14.37
1894,538,1,14.37
19966,476,1,14.37
9135,512,1,14.37
1106,541,1,14.37
14759,493,1,14.37
14816,493,1,14.37
9129,512,1,14.37
14050,496,1,14.37
14428,494,1,14.37
11085,506,1,14.37
19074,479,1,14.37
45,545,1,14.37
23509,462,1,14.37
17648,483,1,14.37
6880,519,1,14.37
5400,525,1,14.37
5452,524,1,14.37
5443,524,1,14.37
5442,524,1,14.37
7042,519,1,14.37
5438,524,1,14.37
23524,462,1,14.37
18964,479,1,14.37
9088,512,1,14.37
1049,541,1,14.37
5415,524,1,14.37
14475,494,1,14.37
14052,496,1,14.37
1975,538,1,14.37
5410,524,1,14.37
1957,538,1,14.37
10233,508,1,14.37
7084,519,1,14.37
9072,512,1,14.37
22920,464,1,14.37
11114,490,1,14.37
18934,479,1,14.37
1127,541,1,14.37
11123,475,1,14.37
17586,484,1,14.37
7077,519,1,14.37
20041,476,1,14.37
14784,474,1,14.37
17637,483,1,14.37
8873,513,1,14.37
16061,489,1,14.37
17628,484,1,14.37
16703,487,1,14.37
20055,475,1,14.37
8967,512,1,14.37
9082,512,1,14.37
17739,483,1,14.37
964,542,1,14.37
16013,489,1,14.37
13457,498,1,14.37
6791,520,1,14.37
17351,484,1,14.37
5676,523,1,14.37
19119,479,1,14.37
8628,513,1,14.37
1070,541,1,14.37
9256,511,1,14.37
248,544,1,14.37
6969,519,1,14.37
10121,509,1,14.37
18842,480,1,14.37
20157,475,1,14.37
10981,506,1,14.37
19872,476,1,14.37
8578,514,1,14.37
1206,541,1,14.37
5262,525,1,14.37
9301,511,1,14.37
8553,514,1,14.37
5753,496,1,14.37
10378,508,1,14.37
1207,487,1,14.37
6943,519,1,14.37
6717,520,1,14.37
5777,523,1,14.37
9039,512,1,14.37
17891,483,1,14.37
1855,538,1,14.37
16747,486,1,14.37
6983,519,1,14.37
8679,513,1,14.37
212,545,1,14.37
22,545,1,14.37
199,545,1,14.37
7175,518,1,14.37
9186,512,1,14.37
6826,519,1,14.37
5612,524,1,14.37
5298,525,1,14.37
14144,495,1,14.37
11042,506,1,14.37
8681,513,1,14.37
8987,512,1,14.37
19953,476,1,14.37
5291,525,1,14.37
7183,518,1,14.37
7413,517,1,14.3
878,542,1,14.3
5037,526,1,14.3
11372,410,2,14.12
2068,537,1,14.0
14572,494,1,13.99
15960,489,1,13.99
20315,475,1,13.99
11200,505,1,13.99
18988,479,1,13.99
11128,506,1,13.99
17704,483,1,13.99
2633,535,1,13.99
1383,540,1,13.99
10338,508,1,13.99
3740,530,1,13.99
5193,525,1,13.99
17141,485,1,13.99
14053,488,1,13.99
22004,468,1,13.99
22392,467,1,13.99
4452,528,1,13.99
10449,508,1,13.99
15713,490,1,13.99
3170,533,1,13.99
5001,526,1,13.99
1128,541,1,13.99
7386,517,1,13.99
16604,487,1,13.99
15508,490,1,13.99
480,544,1,13.99
23316,463,1,13.99
13440,498,1,13.98
8028,515,1,13.98
8421,514,1,13.98
16288,488,1,13.98
7476,517,1,13.97
18583,481,1,13.97
4004,529,1,13.97
3920,530,1,13.97
9817,510,1,13.97
1051,541,1,13.97
23099,464,1,13.97
9826,510,1,13.97
16911,486,1,13.97
9840,510,1,13.97
14463,494,1,13.97
7004,508,1,13.97
18624,481,1,13.97
10250,508,1,13.97
3957,530,1,13.97
22913,464,1,13.97
18633,481,1,13.97
795,542,1,13.97
3938,511,1,13.97
7016,519,1,13.97
725,543,1,13.97
10245,508,1,13.97
20996,472,1,13.97
10269,508,1,13.97
23067,464,1,13.97
23092,464,1,13.97
20901,472,1,13.97
12623,500,1,13.97
11718,504,1,13.97
2570,535,1,13.97
23015,464,1,13.97
18770,480,1,13.97
20877,472,1,13.97
7318,518,1,13.97
4120,529,1,13.97
10041,509,1,13.97
20879,472,1,13.97
10146,509,1,13.97
20882,472,1,13.97
4179,529,1,13.97
14398,494,1,13.97
4176,529,1,13.97
4172,529,1,13.97
7202,518,1,13.97
13629,497,1,13.97
7268,518,1,13.97
18854,480,1,13.97
10109,509,1,13.97
10070,509,1,13.97
2565,535,1,13.97
10105,509,1,13.97
14400,494,1,13.97
21928,469,1,13.97
20908,472,1,13.97
21924,469,1,13.97
7245,518,1,13.97
16786,480,1,13.97
20900,472,1,13.97
23002,464,1,13.97
7325,518,1,13.97
976,542,1,13.97
10155,509,1,13.97
5258,525,1,13.97
13491,497,1,13.97
20839,473,1,13.97
11671,504,1,13.97
13623,497,1,13.97
21888,469,1,13.97
23046,464,1,13.97
